INFO 2021-01-02 22:07:48,872 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-07 17:38:54,400 basehttp 154 "DELETE /logout/ HTTP/1.1" 405 0
WARNING 2021-01-07 17:38:55,353 base 102 Method Not Allowed (DELETE): /logout/
WARNING 2021-01-07 17:38:55,354 log 228 Method Not Allowed: /logout/
WARNING 2021-01-07 17:38:55,356 basehttp 154 "DELETE /logout/ HTTP/1.1" 405 0
INFO 2021-01-07 17:39:31,519 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:39:32,245 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:39:35,891 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:39:37,247 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-07 17:39:40,824 base 102 Method Not Allowed (DELETE): /logout/
WARNING 2021-01-07 17:39:40,832 log 228 Method Not Allowed: /logout/
WARNING 2021-01-07 17:39:40,834 basehttp 154 "DELETE /logout/ HTTP/1.1" 405 0
WARNING 2021-01-07 17:39:42,050 base 102 Method Not Allowed (DELETE): /logout/
WARNING 2021-01-07 17:39:42,052 log 228 Method Not Allowed: /logout/
WARNING 2021-01-07 17:39:42,053 basehttp 154 "DELETE /logout/ HTTP/1.1" 405 0
WARNING 2021-01-07 17:39:42,985 base 102 Method Not Allowed (DELETE): /logout/
WARNING 2021-01-07 17:39:42,987 log 228 Method Not Allowed: /logout/
WARNING 2021-01-07 17:39:42,987 basehttp 154 "DELETE /logout/ HTTP/1.1" 405 0
INFO 2021-01-07 17:40:56,796 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:40:57,762 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:41:00,925 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 17:41:06,365 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 17:41:07,062 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:41:07,064 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2984
INFO 2021-01-07 17:41:14,123 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 17:41:19,983 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 17:41:20,519 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:41:20,521 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2984
INFO 2021-01-07 17:43:27,465 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:43:29,327 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:43:30,571 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 17:43:31,136 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:43:31,150 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2984
WARNING 2021-01-07 17:43:44,695 log 228 Not Found: /info/
WARNING 2021-01-07 17:43:44,711 basehttp 154 "GET /info/ HTTP/1.1" 404 2960
WARNING 2021-01-07 17:43:44,750 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 17:43:44,752 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 2996
INFO 2021-01-07 17:43:58,414 basehttp 154 "POST /login/ HTTP/1.1" 200 27
INFO 2021-01-07 17:44:10,013 basehttp 154 "POST /login/ HTTP/1.1" 200 27
INFO 2021-01-07 17:44:13,049 basehttp 154 "POST /login/ HTTP/1.1" 200 27
INFO 2021-01-07 17:45:04,793 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:45:05,767 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-07 17:45:14,671 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:45:14,674 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2984
WARNING 2021-01-07 17:45:24,742 log 228 Not Found: /info/
WARNING 2021-01-07 17:45:24,761 basehttp 154 "GET /info/ HTTP/1.1" 404 2960
WARNING 2021-01-07 17:45:24,789 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 17:45:24,791 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 2996
INFO 2021-01-07 17:45:55,940 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/urls.py changed, reloading.
INFO 2021-01-07 17:45:57,315 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:46:19,477 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:46:20,338 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:46:24,094 basehttp 154 "GET /info/ HTTP/1.1" 200 27
WARNING 2021-01-07 17:46:24,110 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 17:46:24,111 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 2994
INFO 2021-01-07 17:49:12,757 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:49:13,289 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:54:55,054 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:54:56,225 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:55:11,845 basehttp 154 "GET /info/ HTTP/1.1" 200 70
WARNING 2021-01-07 17:55:11,862 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 17:55:11,866 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 2994
INFO 2021-01-07 17:55:22,043 basehttp 154 "OPTIONS /logout/ HTTP/1.1" 200 0
WARNING 2021-01-07 17:55:22,052 log 228 Not Found: /logout/
WARNING 2021-01-07 17:55:22,052 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2967
WARNING 2021-01-07 17:55:25,504 log 228 Not Found: /logout/
WARNING 2021-01-07 17:55:25,505 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2967
WARNING 2021-01-07 17:55:32,649 log 228 Not Found: /logout/
WARNING 2021-01-07 17:55:32,650 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2967
WARNING 2021-01-07 17:55:33,470 log 228 Not Found: /logout/
WARNING 2021-01-07 17:55:33,471 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2967
WARNING 2021-01-07 17:55:33,910 log 228 Not Found: /logout/
WARNING 2021-01-07 17:55:33,910 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2967
WARNING 2021-01-07 17:55:34,274 log 228 Not Found: /logout/
WARNING 2021-01-07 17:55:34,275 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2967
INFO 2021-01-07 17:55:57,277 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/urls.py changed, reloading.
INFO 2021-01-07 17:55:58,431 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:56:15,960 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 17:56:16,965 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 17:56:18,914 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 17:56:21,819 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 17:56:22,398 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 17:56:22,855 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
WARNING 2021-01-07 17:57:15,763 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:57:15,764 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
INFO 2021-01-07 17:57:49,751 basehttp 154 "GET /image_codes/c8b8cea9-7158-4736-85b3-aaff387ca2b6/ HTTP/1.1" 200 3334
INFO 2021-01-07 17:57:51,005 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
INFO 2021-01-07 18:00:49,334 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-07 18:01:02,553 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:01:02,554 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
WARNING 2021-01-07 18:01:16,224 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:01:16,225 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
INFO 2021-01-07 18:01:20,263 basehttp 154 "OPTIONS /login/ HTTP/1.1" 200 0
INFO 2021-01-07 18:01:20,382 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 18:01:20,771 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:01:20,773 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
WARNING 2021-01-07 18:01:22,095 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 18:01:22,096 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 3148
ERROR 2021-01-07 18:01:22,178 log 228 Internal Server Error: /info/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/mixins.py", line 52, in dispatch
    return super().dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 125, in get
    'email_active': user.email_active
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/utils/functional.py", line 257, in inner
    return func(self._wrapped, *args)
AttributeError: 'User' object has no attribute 'email_active'
ERROR 2021-01-07 18:01:22,179 basehttp 154 "GET /info/ HTTP/1.1" 500 90661
INFO 2021-01-07 18:01:24,170 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 18:01:24,562 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:01:24,564 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
WARNING 2021-01-07 18:01:26,492 log 228 Not Found: /browse_histories/
ERROR 2021-01-07 18:01:26,499 log 228 Internal Server Error: /info/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/mixins.py", line 52, in dispatch
    return super().dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 125, in get
    'email_active': user.email_active
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/utils/functional.py", line 257, in inner
    return func(self._wrapped, *args)
AttributeError: 'User' object has no attribute 'email_active'
WARNING 2021-01-07 18:01:26,504 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 3148
ERROR 2021-01-07 18:01:26,506 basehttp 154 "GET /info/ HTTP/1.1" 500 90661
INFO 2021-01-07 18:01:27,977 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 18:01:28,653 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:01:28,656 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
INFO 2021-01-07 18:01:30,000 basehttp 154 "OPTIONS /logout/ HTTP/1.1" 200 0
INFO 2021-01-07 18:01:30,011 basehttp 154 "DELETE /logout/ HTTP/1.1" 200 27
INFO 2021-01-07 18:01:31,366 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 18:01:31,942 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:01:31,966 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
WARNING 2021-01-07 18:01:41,794 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:01:41,796 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
WARNING 2021-01-07 18:01:46,459 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 18:01:46,467 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 3148
ERROR 2021-01-07 18:01:46,565 log 228 Internal Server Error: /info/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/mixins.py", line 52, in dispatch
    return super().dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 125, in get
    'email_active': user.email_active
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/utils/functional.py", line 257, in inner
    return func(self._wrapped, *args)
AttributeError: 'User' object has no attribute 'email_active'
ERROR 2021-01-07 18:01:46,570 basehttp 154 "GET /info/ HTTP/1.1" 500 90661
INFO 2021-01-07 18:02:13,347 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 18:02:13,750 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:02:13,752 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
WARNING 2021-01-07 18:02:15,141 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 18:02:15,142 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 3148
ERROR 2021-01-07 18:02:15,201 log 228 Internal Server Error: /info/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/mixins.py", line 52, in dispatch
    return super().dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 125, in get
    'email_active': user.email_active
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/utils/functional.py", line 257, in inner
    return func(self._wrapped, *args)
AttributeError: 'User' object has no attribute 'email_active'
ERROR 2021-01-07 18:02:15,204 basehttp 154 "GET /info/ HTTP/1.1" 500 90661
INFO 2021-01-07 18:02:28,530 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 18:02:29,122 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:02:29,123 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
WARNING 2021-01-07 18:02:30,412 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 18:02:30,413 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 3148
ERROR 2021-01-07 18:02:30,468 log 228 Internal Server Error: /info/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/mixins.py", line 52, in dispatch
    return super().dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 125, in get
    'email_active': user.email_active
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/utils/functional.py", line 257, in inner
    return func(self._wrapped, *args)
AttributeError: 'User' object has no attribute 'email_active'
ERROR 2021-01-07 18:02:30,469 basehttp 154 "GET /info/ HTTP/1.1" 500 90661
INFO 2021-01-07 18:03:29,238 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 18:03:30,161 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 18:03:33,946 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 18:03:34,697 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 18:03:34,703 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 3136
INFO 2021-01-07 18:03:35,903 basehttp 154 "GET /info/ HTTP/1.1" 200 128
WARNING 2021-01-07 18:03:35,908 log 228 Not Found: /browse_histories/
WARNING 2021-01-07 18:03:35,910 basehttp 154 "GET /browse_histories/ HTTP/1.1" 404 3148
INFO 2021-01-07 18:30:27,719 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 18:30:29,371 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 18:30:32,528 basehttp 154 "OPTIONS /emails/ HTTP/1.1" 200 0
WARNING 2021-01-07 18:30:32,548 log 228 Not Found: /emails/
WARNING 2021-01-07 18:30:32,549 basehttp 154 "PUT /emails/ HTTP/1.1" 404 3118
INFO 2021-01-07 18:31:04,197 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 18:31:05,005 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-07 18:31:06,652 log 228 Not Found: /emails/
WARNING 2021-01-07 18:31:06,653 basehttp 154 "PUT /emails/ HTTP/1.1" 404 3118
INFO 2021-01-07 18:31:12,224 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 18:31:12,861 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-07 18:31:17,577 log 228 Not Found: /emails/
WARNING 2021-01-07 18:31:17,578 basehttp 154 "PUT /emails/ HTTP/1.1" 404 3118
INFO 2021-01-07 18:31:38,981 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/urls.py changed, reloading.
INFO 2021-01-07 18:31:40,131 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 18:31:43,259 basehttp 154 "PUT /emails/ HTTP/1.1" 200 63
INFO 2021-01-07 18:57:16,989 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 18:57:18,049 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 18:58:40,436 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/Celery_tasks/main.py changed, reloading.
INFO 2021-01-07 18:58:41,190 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 19:31:25,330 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/models.py changed, reloading.
INFO 2021-01-07 19:31:26,080 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 19:38:02,328 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/meiduo_mail/settings.py changed, reloading.
INFO 2021-01-07 19:38:03,033 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 19:40:50,569 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/meiduo_mail/urls.py changed, reloading.
INFO 2021-01-07 19:40:51,137 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 19:50:37,841 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/oauth/views.py changed, reloading.
INFO 2021-01-07 19:50:38,643 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 19:52:34,478 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/oauth/views.py changed, reloading.
INFO 2021-01-07 19:52:35,246 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 19:55:49,727 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/oauth/views.py changed, reloading.
INFO 2021-01-07 19:55:50,303 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 19:56:15,761 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/oauth/urls.py changed, reloading.
INFO 2021-01-07 19:56:16,317 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 20:08:36,335 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/oauth/urls.py changed, reloading.
INFO 2021-01-07 20:08:36,884 autoreload 597 Watching for file changes with StatReloader
